fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
Taneisha,Tennant,Triple Threat,170.18,145,177.8,Orthodox,1989-06-15,5,1,0,NULL,http://ufcstats.com/fighter-details/87911d22a79d3203
Herman,Terrado,NULL,NULL,170,NULL,,NULL,15,3,1,NULL,http://ufcstats.com/fighter-details/61d6368013f8637f
Dave,Terrel,The Bionic,172.72,170,NULL,Southpaw,1978-05-10,7,7,0,NULL,http://ufcstats.com/fighter-details/b9aa0024f295609e
David,Terrell,The Soul Assassin,185.42,185,NULL,Southpaw,1978-01-09,6,2,0,NULL,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
James,Terry,Intensity,177.8,170,NULL,Orthodox,1981-03-16,19,9,0,NULL,http://ufcstats.com/fighter-details/5befa793316d3469
Jeff,Terry,NULL,187.96,205,NULL,,NULL,2,3,0,NULL,http://ufcstats.com/fighter-details/60f86c449cd31e23
David,Teymur,NULL,175.26,155,185.42,Southpaw,1989-05-01,8,2,0,NULL,http://ufcstats.com/fighter-details/2747c60e42d9d75f
Daniel,Teymur,Kid Dynamite,165.1,145,175.26,Orthodox,1988-02-03,7,4,0,NULL,http://ufcstats.com/fighter-details/fbf0537e420e698e
Motonobu,Tezuka,NULL,170.18,135,NULL,Southpaw,1987-08-29,28,12,7,NULL,http://ufcstats.com/fighter-details/d34636a85f0f4c90
Jason,Thacker,NULL,177.8,185,NULL,Orthodox,1975-08-18,0,1,0,NULL,http://ufcstats.com/fighter-details/f0264252e191da22
Alexia,Thainara,Burguesinha,162.56,115,170.18,,1995-11-20,10,1,0,NULL,http://ufcstats.com/fighter-details/545092d13c67aa49
Brandon,Thatch,Rukus,187.96,170,187.96,Switch,1985-07-11,11,5,0,NULL,http://ufcstats.com/fighter-details/638cfec7ec559d6e
Elias,Theodorou,The Spartan,185.42,185,190.5,Orthodox,1988-05-31,16,3,0,NULL,http://ufcstats.com/fighter-details/34f88592c0ab7a54
Nik,Theotikos,NULL,NULL,185,NULL,Orthodox,NULL,6,2,0,NULL,http://ufcstats.com/fighter-details/ca936c67687789e9
Paulo,Thiago,NULL,180.34,170,187.96,Orthodox,1981-01-25,18,9,0,NULL,http://ufcstats.com/fighter-details/30a09e43f15f1d75
Din,Thomas,Dinyero,175.26,155,NULL,Orthodox,1976-09-28,26,9,0,1,http://ufcstats.com/fighter-details/40a604761ca7d64d
Ryan,Thomas,The Tank Engine,182.88,170,NULL,Orthodox,1984-11-05,20,8,0,NULL,http://ufcstats.com/fighter-details/b732b326c362fb62
Noah,Thomas,NULL,175.26,135,NULL,Orthodox,1981-03-27,14,7,0,NULL,http://ufcstats.com/fighter-details/319c15b8aac5bfde
Joel,Thomas,The NIce Guy,177.8,170,NULL,,NULL,5,2,0,NULL,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
Treston,Thomison,NULL,172.72,145,NULL,,NULL,10,6,0,NULL,http://ufcstats.com/fighter-details/ed5f04f833459877
Nick,Thompson,The Goat,185.42,170,187.96,Orthodox,1981-06-23,38,14,1,NULL,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
James,Thompson,The Colossus,195.57999999999998,265,NULL,Orthodox,1978-12-16,20,16,0,1,http://ufcstats.com/fighter-details/9e30f69cc0869301
Oli,Thompson,NULL,185.42,242,190.5,Orthodox,1980-01-02,17,10,0,NULL,http://ufcstats.com/fighter-details/dcdd511ff757f15c
Stephen,Thompson,Wonderboy,182.88,170,190.5,Orthodox,1983-02-11,17,7,1,NULL,http://ufcstats.com/fighter-details/4a28cb716c19157a
Josh,Thomson,The Punk,177.8,155,180.34,Orthodox,1978-09-21,22,9,0,1,http://ufcstats.com/fighter-details/a566371ba2ad7152
Simeon,Thoresen,The Grin,185.42,170,200.66,Orthodox,1984-03-14,17,6,1,NULL,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
Josh,Thornburg,NULL,182.88,170,NULL,,1984-05-24,8,8,0,NULL,http://ufcstats.com/fighter-details/083e15da67d9b0fa
Gleison,Tibau,NULL,177.8,155,180.34,Southpaw,1983-10-07,33,14,0,NULL,http://ufcstats.com/fighter-details/75e5fec9f72910ef
Chris,Tickle,BadBoy,175.26,155,NULL,,1982-02-01,9,9,0,NULL,http://ufcstats.com/fighter-details/1d1b85389a05df69
Nolan,Ticman,NULL,167.64000000000001,125,NULL,Orthodox,1988-05-17,4,3,0,NULL,http://ufcstats.com/fighter-details/9eb069062a0cfc13
Darren,Till,The Gorilla,182.88,185,187.96,Southpaw,1992-12-24,18,5,1,NULL,http://ufcstats.com/fighter-details/9ce6d5a03af801b7
Brett,Tillis,NULL,NULL,145,NULL,,NULL,0,0,0,NULL,http://ufcstats.com/fighter-details/7b461ccae8270207
Denis,Tiuliulin,NULL,185.42,185,195.58,Orthodox,1988-05-17,10,10,0,1,http://ufcstats.com/fighter-details/0112352cb32f5026
Ryan,Tobar,NULL,NULL,155,NULL,,NULL,3,3,0,NULL,http://ufcstats.com/fighter-details/57481f1f10530c61
Andrew,Todhunter,The Sniper,182.88,185,NULL,Switch,1987-11-30,8,0,0,NULL,http://ufcstats.com/fighter-details/274ca7b799b402cc
Dusko,Todorovic,Thunder,185.42,185,187.96,Orthodox,1994-05-19,12,4,0,NULL,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f
Tuco,Tokkos,NULL,193.04,205,193.04,Orthodox,1990-06-30,10,4,0,NULL,http://ufcstats.com/fighter-details/3e8118c1ab52f211
Hideo,Tokoro,NULL,170.18,135,NULL,Orthodox,1977-08-22,34,29,2,NULL,http://ufcstats.com/fighter-details/2d5fbe2103f97053
Anatoly,Tokov,NULL,177.8,185,NULL,,1990-02-17,25,2,0,NULL,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
Kazuki,Tokudome,NULL,180.34,155,185.42,Southpaw,1987-03-04,18,7,1,NULL,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
Puja,Tomar,Cyclone,162.56,115,149.86,Southpaw,1993-12-05,9,4,0,NULL,http://ufcstats.com/fighter-details/19f8a2f6eecd92ac
Tyler,Toner,NULL,172.72,145,177.8,Orthodox,1983-03-31,15,7,0,1,http://ufcstats.com/fighter-details/8e893f269d5696b2
James,Toney,Lights Out,175.26,220,NULL,Orthodox,1968-08-24,0,1,0,NULL,http://ufcstats.com/fighter-details/d10b35152277cf98
Masanori,Tonooka,NULL,172.72,185,NULL,Orthodox,NULL,1,2,0,NULL,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
Carl,Toomey,NULL,NULL,NULL,NULL,,NULL,3,3,0,NULL,http://ufcstats.com/fighter-details/5ee87e0432205755
Ilia,Topuria,El Matador,170.18,145,175.26,Orthodox,1997-01-21,15,0,0,NULL,http://ufcstats.com/fighter-details/54f64b5e283b0ce7
Aleksandre,Topuria,El Cazador,NULL,135,NULL,,1996-01-28,5,1,0,NULL,http://ufcstats.com/fighter-details/4a6dff1b260bcf61
Anthony,Torres,The Crush,172.72,170,NULL,Orthodox,1978-07-31,5,3,0,NULL,http://ufcstats.com/fighter-details/918d9d89d4d52acc
Miguel,Torres,NULL,175.26,135,193.04,Orthodox,1981-01-18,44,9,0,NULL,http://ufcstats.com/fighter-details/33b2f68ef95252e0
Ronys,Torres,NULL,170.18,155,NULL,Orthodox,1975-08-13,35,5,0,NULL,http://ufcstats.com/fighter-details/cce79e827569f26e
Haven,Torres,NULL,NULL,125,NULL,,NULL,0,0,0,NULL,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c
Alex,Torres,Rolo,177.8,145,NULL,Orthodox,1988-05-29,5,4,0,NULL,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
Abram,Torres,NULL,177.8,170,NULL,,1982-10-29,4,3,0,NULL,http://ufcstats.com/fighter-details/e175a261a280f7cb
Jose,Torres,Shorty,162.56,125,165.1,Orthodox,1992-08-02,8,1,0,NULL,http://ufcstats.com/fighter-details/d2036f31c035e0d1
Desmond,Torres,NULL,167.64000000000001,135,175.26,Orthodox,1997-01-06,7,2,0,NULL,http://ufcstats.com/fighter-details/971aebf56267de20
Manuel,Torres,El Loco,177.8,155,185.42,Switch,1995-03-25,15,3,0,NULL,http://ufcstats.com/fighter-details/2e7878927067fdca
Eduardo,Torres Caut,Cyborg,170.18,135,177.8,Orthodox,1995-04-26,16,2,0,NULL,http://ufcstats.com/fighter-details/c8d46028907bcece
Salim,Touahri,Grizzly,177.8,170,182.88,Orthodox,1989-09-28,10,4,0,NULL,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
Dequan,Townsend,The Tarantula,190.5,205,200.66,Orthodox,1986-05-11,21,12,0,NULL,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
Minoru,Toyonaga,NULL,180.34,195,NULL,Southpaw,NULL,2,5,0,NULL,http://ufcstats.com/fighter-details/04076783ca83d6ae
Slim,Trabelsi,NULL,190.5,235,NULL,,1993-05-09,5,0,0,NULL,http://ufcstats.com/fighter-details/ff2ec83f44000f78
Roberto,Traven,Spider,190.5,227,NULL,Orthodox,1968-09-16,6,4,1,NULL,http://ufcstats.com/fighter-details/20ec0061400178ca
Bryan,Travers,NULL,NULL,155,NULL,,1983-04-11,15,4,0,NULL,http://ufcstats.com/fighter-details/008cf84faae9c7a5
Alexander,Trevino,NULL,NULL,170,NULL,,NULL,7,7,0,NULL,http://ufcstats.com/fighter-details/73abb7a5c57fb443
Francisco,Trevino,Sitkayan,175.26,155,177.8,Orthodox,1981-12-17,13,3,0,NULL,http://ufcstats.com/fighter-details/97a6bbe6e6566a94
Angelo,Trevino,Baby Monsta,180.34,170,NULL,Switch,1993-06-10,7,3,0,NULL,http://ufcstats.com/fighter-details/0cf9f5518d6063bb
Frank,Trigg,Twinkle Toes,175.26,170,180.34,Southpaw,1972-05-07,21,9,0,NULL,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
Francisco,Trinaldo,Massaranduba,175.26,170,177.8,Southpaw,1978-08-24,28,9,0,NULL,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
Damien,Trites,The Omen,180.34,165,NULL,,1979-08-23,7,6,0,NULL,http://ufcstats.com/fighter-details/cb1c09c8126dbee0
Michael,Trizano,The Lone Wolf,180.34,145,180.34,Orthodox,1991-12-31,11,3,0,NULL,http://ufcstats.com/fighter-details/5bf31a46becc1204
Antonio,Trocoli,Malvado,195.57999999999998,185,203.2,Orthodox,1990-12-06,12,4,0,1,http://ufcstats.com/fighter-details/6d48a2df51749d91
Tor,Troeng,The Hammer,187.96,185,NULL,Orthodox,1983-01-25,16,7,1,NULL,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
Aaron,Trujillo,NULL,165.1,125,NULL,,NULL,0,1,0,NULL,http://ufcstats.com/fighter-details/cc18abc046b382c9
Reynaldo,Trujillo,The Truth,175.26,155,NULL,,1982-01-01,21,19,0,NULL,http://ufcstats.com/fighter-details/e6b233a007cb06c4
Abel,Trujillo,Killa,172.72,155,177.8,Orthodox,1983-09-18,15,8,0,1,http://ufcstats.com/fighter-details/e14b5aa06eea9653
Arman,Tsarukyan,Ahalkalakets,170.18,155,182.88,Orthodox,1996-10-11,22,3,0,NULL,http://ufcstats.com/fighter-details/eae48ff31db420c2
Rei,Tsuruya,NULL,167.64000000000001,125,172.72,Orthodox,2002-06-22,10,0,0,NULL,http://ufcstats.com/fighter-details/2f43a3e82661fa99
Chris,Tuchscherer,The Crowbar,187.96,258,193.04,Orthodox,1975-09-08,21,4,0,1,http://ufcstats.com/fighter-details/df05aa15b2d66f57
Jon,Tuck,Super Saiyan,180.34,155,185.42,Orthodox,1984-08-28,10,5,0,NULL,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
Gavin,Tucker,Guv'nor,167.64000000000001,145,167.64,Southpaw,1986-06-17,13,3,0,NULL,http://ufcstats.com/fighter-details/da816417a579a0bd
Jumabieke,Tuerxun,The Wild Wolf,170.18,135,NULL,Orthodox,1986-04-17,19,4,1,NULL,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
Tom,Tuggle,The Law,187.96,250,NULL,Orthodox,NULL,0,3,0,NULL,http://ufcstats.com/fighter-details/b9aa7d230865b5fe
Blair,Tugman,NULL,182.88,135,NULL,,NULL,10,6,0,NULL,http://ufcstats.com/fighter-details/63f8775391301891
Tai,Tuivasa,Bam Bam,187.96,264,190.5,Southpaw,1993-03-16,15,8,0,NULL,http://ufcstats.com/fighter-details/c62fbc117d57b943
Zubaira,Tukhugov,Warrior,172.72,155,172.72,Orthodox,1991-01-15,20,6,1,NULL,http://ufcstats.com/fighter-details/aceffa19749c4dc0
Teila,Tuli,NULL,182.88,430,NULL,Orthodox,1969-06-14,0,1,0,NULL,http://ufcstats.com/fighter-details/96eff1a628adcc7f
Marco,Tulio,Matuto,182.88,185,187.96,Orthodox,1994-06-13,12,1,0,NULL,http://ufcstats.com/fighter-details/9384e71bca6c409d
Nyamjargal,Tumendemberel,Art of Knockout,170.18,125,180.34,Orthodox,1998-03-22,8,0,0,NULL,http://ufcstats.com/fighter-details/17cb6d8e8187f304
Albert,Tumenov,Einstein,180.34,170,185.42,Orthodox,1991-12-26,18,4,0,NULL,http://ufcstats.com/fighter-details/ff6a1f63c254127e
Ricky,Turcios,NULL,175.26,135,180.34,Orthodox,1993-06-05,13,4,0,NULL,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c
Anton,Turkalj,The Pleasure Man,193.04,205,198.12,Orthodox,1996-06-10,8,4,0,NULL,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
Wellington,Turman,The Prodigy,182.88,170,182.88,Orthodox,1996-07-22,18,8,0,NULL,http://ufcstats.com/fighter-details/4dcfb28c011c11b2
Courtney,Turner,NULL,187.96,170,NULL,,NULL,0,3,0,NULL,http://ufcstats.com/fighter-details/56f4b81ec4db61af
Jalin,Turner,The Tarantula,190.5,155,195.58,Southpaw,1995-05-18,14,8,0,NULL,http://ufcstats.com/fighter-details/4d8fa64202cee4c1
Austin,Tweedy,NULL,175.26,155,NULL,Orthodox,1990-09-25,8,2,0,NULL,http://ufcstats.com/fighter-details/885adaff8fe15cf7
Marcin,Tybura,Tybur,190.5,249,198.12,Orthodox,1985-11-09,25,9,0,NULL,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2
Takeru,Uchida,NULL,165.1,125,172.72,Southpaw,2002-09-30,6,1,0,NULL,http://ufcstats.com/fighter-details/1d76f07ffdd765c2
Alberto,Uda,NULL,190.5,185,NULL,Orthodox,1984-08-08,12,2,0,NULL,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
Ryuki,Ueyama,NULL,180.34,180,NULL,Southpaw,1976-04-17,12,18,5,1,http://ufcstats.com/fighter-details/bcd124bcd3d5be46
Christian,Uflacker,NULL,180.34,170,NULL,,1985-08-04,5,0,0,NULL,http://ufcstats.com/fighter-details/10ccf4ec9913cadc
Andy,Uhrich,NULL,182.88,170,NULL,,NULL,11,6,0,NULL,http://ufcstats.com/fighter-details/4a1a492f299581d9
Tagir,Ulanbekov,NULL,170.18,125,177.8,Southpaw,1991-08-07,15,2,0,NULL,http://ufcstats.com/fighter-details/f00ac08ab056af5d
Carlos,Ulberg,Black Jag,193.04,205,195.58,Orthodox,1990-11-07,11,1,0,NULL,http://ufcstats.com/fighter-details/9014c02eff8b3d62
Gasan,Umalatov,Cobra,180.34,170,180.34,Orthodox,1982-09-11,17,4,2,NULL,http://ufcstats.com/fighter-details/7a39bbac8cc0fa70
Jeremy,Umphries,NULL,NULL,160,NULL,,NULL,5,2,0,NULL,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae
Zach,Underwood,NULL,187.96,185,NULL,,NULL,13,7,0,NULL,http://ufcstats.com/fighter-details/1e310618d02ff93b
Caol,Uno,Uno Shoten,170.18,155,177.8,Southpaw,1975-05-08,33,19,5,NULL,http://ufcstats.com/fighter-details/eb1723480fa2f96c
Kengo,Ura,Uraken,175.26,165,NULL,,1981-06-20,14,12,2,NULL,http://ufcstats.com/fighter-details/58258914525740a5
Logan,Urban,Hulk,182.88,170,182.88,Orthodox,1994-04-22,5,1,0,1,http://ufcstats.com/fighter-details/5e23f30e9c6ed74e
Hector,Urbina,El Toro,180.34,170,185.42,Orthodox,1987-09-17,17,10,1,NULL,http://ufcstats.com/fighter-details/4b8fb0453a596b8e
Elias,Urbina,NULL,190.5,185,195.58,Southpaw,1993-10-09,3,1,0,NULL,http://ufcstats.com/fighter-details/47fcdcaccb58ca80
Gilbert,Urbina,The RGV Bad Boy,190.5,170,190.5,Orthodox,1996-04-05,7,4,0,NULL,http://ufcstats.com/fighter-details/b12fb759e02378de
Nick,Urso,NULL,167.64000000000001,125,167.64,Southpaw,1985-09-26,10,3,0,1,http://ufcstats.com/fighter-details/e78c4c3d329c531b
Yasuhiro,Urushitani,NULL,165.1,125,NULL,Southpaw,1976-09-08,21,8,6,NULL,http://ufcstats.com/fighter-details/c34e5849184b08c3
Sho,Patrick Usami,Savage,175.26,155,177.8,Orthodox,2000-05-08,4,1,0,NULL,http://ufcstats.com/fighter-details/fe30c5f5cc3e028b
Kamaru,Usman,The Nigerian Nightmare,182.88,170,193.04,Switch,1987-05-11,20,4,0,NULL,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e
Mohammed,Usman,The Motor,187.96,239,200.66,Orthodox,1989-04-01,11,4,0,NULL,http://ufcstats.com/fighter-details/da7f113b5ea39c43
Darren,Uyenoyama,BC,167.64000000000001,125,165.1,Orthodox,1979-10-15,10,6,0,NULL,http://ufcstats.com/fighter-details/6546af7ab545b90c
Richie,Vaculik,Vas,167.64000000000001,125,175.26,Orthodox,1983-06-19,10,4,0,NULL,http://ufcstats.com/fighter-details/54578e5927adea53
Artem,Vakhitov,NULL,NULL,205,NULL,,1991-04-04,2,1,0,NULL,http://ufcstats.com/fighter-details/43e549b803ec7375
Egidijus,Valavicius,NULL,182.88,200,NULL,Orthodox,NULL,29,12,0,NULL,http://ufcstats.com/fighter-details/fc1868f56d3036eb
Genaro,Valdez,Rayadito,175.26,155,182.88,Orthodox,1992-01-16,10,3,0,NULL,http://ufcstats.com/fighter-details/cda1099995b46cc2
Charlie,Valencia,NULL,160.02,135,162.56,Orthodox,1974-10-31,12,7,0,NULL,http://ufcstats.com/fighter-details/8a0be41c0380188d
Robert,Valentin,Robzilla,187.96,185,195.58,Orthodox,1995-03-31,11,4,0,1,http://ufcstats.com/fighter-details/0cd0456d6029cec2
Victor,Valenzuela,Joe Boxer,177.8,155,NULL,,NULL,13,6,2,NULL,http://ufcstats.com/fighter-details/de277a4abcfeea46
Ivan,Valenzuela,Bam Bam,187.96,185,195.58,Orthodox,1992-11-17,8,2,0,NULL,http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2
Timur,Valiev,Lucky,167.64000000000001,135,170.18,Orthodox,1990-01-19,18,3,0,1,http://ufcstats.com/fighter-details/45e738622ea2c02c
Victor,Valimaki,The Matrix,182.88,205,NULL,Orthodox,NULL,18,10,0,NULL,http://ufcstats.com/fighter-details/663b76da637402c3
Andrew,Valladerez,NULL,NULL,135,NULL,,NULL,5,7,0,NULL,http://ufcstats.com/fighter-details/2a898bf9fb7710b3
Kevin,Vallejos,El Chino,170.18,145,172.72,Switch,2001-12-08,13,1,0,NULL,http://ufcstats.com/fighter-details/239d8e5359022f3b
Isaac,Vallie-Flagg,NULL,172.72,155,177.8,Orthodox,1978-04-08,16,7,1,NULL,http://ufcstats.com/fighter-details/c295de4e10acd4c9
Joshua,Van,The Fearless,165.1,125,165.1,Orthodox,2001-10-10,11,2,0,NULL,http://ufcstats.com/fighter-details/17e97649403ba428
Mike,van Arsdale,NULL,187.96,205,NULL,Switch,1965-06-20,8,5,0,NULL,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
Matt,Van Buren,Gutter,195.57999999999998,205,NULL,,1986-06-12,7,6,0,NULL,http://ufcstats.com/fighter-details/7b39035fae7268b8
Ron,van Clief,The Black Dragon,177.8,190,NULL,Orthodox,1943-01-25,0,1,0,NULL,http://ufcstats.com/fighter-details/23ab42947c1990e3
Lloyd,Van Dams,NULL,185.42,240,NULL,Southpaw,1972-03-05,0,1,0,NULL,http://ufcstats.com/fighter-details/02177caefe7c07d4
Alain,Van der Merckt,Top Boy,NULL,185,NULL,,1993-06-11,8,0,0,NULL,http://ufcstats.com/fighter-details/f6bbc6ba4f06ad60
Cameron,VanCamp,Jumpman,187.96,155,187.96,Switch,1993-04-27,15,7,1,1,http://ufcstats.com/fighter-details/87e2468b986ebb79
Chad,Vance,NULL,182.88,185,NULL,Orthodox,NULL,7,5,0,NULL,http://ufcstats.com/fighter-details/26d61e92a6069cd2
Jared,Vanderaa,NULL,193.04,265,203.2,Orthodox,1992-05-12,12,10,0,NULL,http://ufcstats.com/fighter-details/2b68d9f125d07b42
Austin,Vanderford,AK-47,180.34,170,NULL,Orthodox,1990-03-21,4,0,0,NULL,http://ufcstats.com/fighter-details/32c3ee378671a5d9
Lando,Vannata,Groovy,175.26,155,180.34,Orthodox,1992-03-14,12,7,2,NULL,http://ufcstats.com/fighter-details/f9b200db02b488d9
Paige,VanZant,12 Gauge,162.56,115,165.1,Orthodox,1994-03-26,8,5,0,NULL,http://ufcstats.com/fighter-details/4d5197f331c47290
Paul,Varelans,The Polar Bear,203.2,300,NULL,Orthodox,NULL,9,9,0,NULL,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9
Kazula,Vargas,NULL,172.72,155,180.34,Southpaw,1985-08-15,12,5,0,NULL,http://ufcstats.com/fighter-details/ec18eb918121787c
Jamie,Varner,NULL,172.72,155,180.34,Orthodox,1984-10-12,21,11,1,2,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
Guilherme,Vasconcelos,Bomba,182.88,185,NULL,Orthodox,1986-03-23,9,4,0,NULL,http://ufcstats.com/fighter-details/d6d5da3c209884bc
Linton,Vassell,The Swarm,193.04,205,NULL,,1983-06-03,18,5,0,1,http://ufcstats.com/fighter-details/a148dfe3485be79d
Billy,Vaughan,NULL,167.64000000000001,155,NULL,,1983-12-02,12,17,0,NULL,http://ufcstats.com/fighter-details/61428ed51f5ff465
Yuri,Vaulin,NULL,193.04,197,NULL,Southpaw,NULL,0,1,0,NULL,http://ufcstats.com/fighter-details/4679a38cced7c64a
Javier,Vazquez,Showtime,170.18,145,175.26,Southpaw,1977-07-16,16,5,0,NULL,http://ufcstats.com/fighter-details/be5cfd73617a5b1a
Manny,Vazquez,NULL,177.8,125,182.88,Orthodox,1993-11-19,11,2,0,NULL,http://ufcstats.com/fighter-details/8d4d25fd9218860b
Matt,Veach,NULL,180.34,155,NULL,Orthodox,1981-05-31,17,5,0,NULL,http://ufcstats.com/fighter-details/5731cc327790b731
Joe,Vedepo,The Doctor,182.88,185,NULL,Orthodox,NULL,18,9,0,NULL,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
Kelly,Velasco,Killer,175.26,135,NULL,Orthodox,1995-05-21,2,1,0,NULL,http://ufcstats.com/fighter-details/93c9897f0f9f5dab
Greg,Velasco,The Viking King,187.96,265,177.8,Southpaw,1993-09-23,6,1,0,NULL,http://ufcstats.com/fighter-details/34a81ebbce32b06b
Cain,Velasquez,NULL,185.42,240,195.58,Orthodox,1982-07-28,14,3,0,NULL,http://ufcstats.com/fighter-details/0ff11cc094e887bc
David,Velasquez,Little,165.1,145,NULL,Orthodox,NULL,10,10,0,NULL,http://ufcstats.com/fighter-details/09c44b317c98bf96
Bojan,Velickovic,Serbian Steel,182.88,170,193.04,Southpaw,1988-12-18,15,6,1,NULL,http://ufcstats.com/fighter-details/fcce75a25c14a804
Karlos,Vemola,NULL,182.88,185,190.5,Orthodox,1985-07-03,17,5,0,NULL,http://ufcstats.com/fighter-details/d23ccf4a6c221284
Luigi,Vendramini,The Italian Stallion,172.72,155,185.42,Orthodox,1996-01-16,9,3,0,NULL,http://ufcstats.com/fighter-details/2f1a257d6777096d
Jerrel,Venetiaan,NULL,185.42,195,NULL,Orthodox,1971-03-09,4,3,0,1,http://ufcstats.com/fighter-details/602bb270f2bdbf02
Scott,Ventimiglia,Meant to Kill Ya,180.34,185,NULL,,1972-11-17,14,6,1,NULL,http://ufcstats.com/fighter-details/6e62bb64f7cc5026
Brandon,Vera,The Truth,190.5,230,198.12,Orthodox,1977-10-10,15,7,0,1,http://ufcstats.com/fighter-details/fa315e6c77eee106
Kerry,Vera,NULL,170.18,135,NULL,Orthodox,NULL,2,0,0,NULL,http://ufcstats.com/fighter-details/df0a1c1e11ad199b
Marlon,Vera,Chito,172.72,135,177.8,Switch,1992-12-02,23,10,1,NULL,http://ufcstats.com/fighter-details/7c7332319c14094c
Carlos,Vera,Pequeno,167.64000000000001,135,175.26,Orthodox,1987-11-05,11,4,0,NULL,http://ufcstats.com/fighter-details/07f959e6596307bb
Isis,Verbeek,Fight Queen,162.56,115,162.56,Orthodox,1995-01-12,5,2,0,NULL,http://ufcstats.com/fighter-details/d6f58b8cd1a6ff52
Ernie,Verdicia,NULL,180.34,199,NULL,Orthodox,NULL,0,1,0,NULL,http://ufcstats.com/fighter-details/2b1587a3376ab743
Joe,Veres,NULL,170.18,155,NULL,Orthodox,1977-11-09,4,3,0,NULL,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5
Nikolay,Veretennikov,NULL,185.42,170,190.5,Orthodox,1989-12-22,12,5,0,NULL,http://ufcstats.com/fighter-details/0f1efce7d2571d10
CJ,Vergara,NULL,167.64000000000001,125,172.72,Orthodox,1991-06-18,12,5,1,NULL,http://ufcstats.com/fighter-details/077e3ace32b72be9
Renato,Verissimo,Charuto,185.42,170,NULL,Orthodox,1973-08-03,7,5,0,1,http://ufcstats.com/fighter-details/c24b1db4b809d41b
Bryan,Vetell,NULL,190.5,265,NULL,Southpaw,1977-07-26,4,3,0,NULL,http://ufcstats.com/fighter-details/13a0fb8fbdafb54f
Marvin,Vettori,The Italian Dream,182.88,185,187.96,Southpaw,1993-09-20,19,7,1,NULL,http://ufcstats.com/fighter-details/7acbb0972e75281a
Hugo,Viana,Wolverine,167.64000000000001,135,170.18,Orthodox,1982-09-26,8,4,0,NULL,http://ufcstats.com/fighter-details/f95381efb3051d81
Guilherme,Viana,NULL,193.04,205,NULL,,NULL,7,3,0,NULL,http://ufcstats.com/fighter-details/393b8e03fb410a78
Polyana,Viana,Dama de Ferro,165.1,115,170.18,Orthodox,1992-06-14,13,7,0,NULL,http://ufcstats.com/fighter-details/9673a497a9da119a
Vitor,Vianna,NULL,NULL,205,NULL,Orthodox,NULL,12,3,1,NULL,http://ufcstats.com/fighter-details/744f50016c39c26c
James,Vick,The Texecutioner,190.5,155,193.04,Orthodox,1987-02-23,13,5,0,NULL,http://ufcstats.com/fighter-details/6256b2b1562cb8e1
Tamires,Vidal,Tractor,167.64000000000001,135,172.72,Orthodox,1998-07-27,7,3,0,NULL,http://ufcstats.com/fighter-details/4f3064faf17aa711
